loss,mae,mse,val_loss,val_mae,val_mse,lr
0.06482504308223724,0.19011050462722778,0.06482503563165665,0.014225080609321594,0.09278803318738937,0.014225080609321594,0.001
0.015833577141165733,0.10255903005599976,0.015833577141165733,0.010788515210151672,0.08416643738746643,0.010788516141474247,0.001
0.01371435821056366,0.09500426054000854,0.013714357279241085,0.011232152581214905,0.09264831244945526,0.011232152581214905,0.001
0.012405735440552235,0.08995475620031357,0.012405735440552235,0.009947803802788258,0.08540227264165878,0.009947802871465683,0.001
0.010781154036521912,0.08312533050775528,0.010781152173876762,0.00827197264879942,0.07599679380655289,0.008271971717476845,0.001
0.01017256360501051,0.08058461546897888,0.01017256360501051,0.008188876323401928,0.07527881115674973,0.008188876323401928,0.001
0.010650287382304668,0.08295246213674545,0.01065028551965952,0.0076690721325576305,0.07184213399887085,0.007669071666896343,0.001
0.00891402643173933,0.07528918236494064,0.00891402643173933,0.0070844185538589954,0.0645613744854927,0.007084419019520283,0.001
0.008409509435296059,0.07243749499320984,0.008409509435296059,0.006046756636351347,0.060685645788908005,0.00604675617069006,0.001
0.007077110931277275,0.06683376431465149,0.007077110931277275,0.004117532167583704,0.052828602492809296,0.004117532167583704,0.001
0.005860384088009596,0.060443561524152756,0.0058603836223483086,0.004634256009012461,0.05599664896726608,0.004634256009012461,0.001
0.005799666978418827,0.059668127447366714,0.005799666978418827,0.0032752216793596745,0.045872244983911514,0.0032752216793596745,0.001
0.005767506081610918,0.060079317539930344,0.005767506547272205,0.003508905181661248,0.04860370606184006,0.003508905181661248,0.001
0.004995258059352636,0.05529393255710602,0.004995258990675211,0.004329388961195946,0.05416885390877724,0.004329389426857233,0.001
0.004525554366409779,0.05248476564884186,0.004525554366409779,0.002525319578126073,0.04111951217055321,0.002525319578126073,0.001
0.004460940137505531,0.051997266709804535,0.004460941068828106,0.002146377693861723,0.037542592734098434,0.002146377693861723,0.001
0.004230859689414501,0.05046097934246063,0.004230859223753214,0.002404020633548498,0.04010162129998207,0.002404020633548498,0.001
0.0047546750865876675,0.05334676802158356,0.004754674155265093,0.0022715209051966667,0.038994934409856796,0.002271520672366023,0.001
0.003988367971032858,0.04931958019733429,0.003988368436694145,0.0036596092395484447,0.0494968444108963,0.003659609006717801,0.001
0.004086629021912813,0.04986626282334328,0.0040866294875741005,0.0016634227940812707,0.032976966351270676,0.0016634229104965925,0.001
0.003990322817116976,0.04933053255081177,0.0039903223514556885,0.0019147710409015417,0.03511890769004822,0.0019147712737321854,0.001
0.0037146969698369503,0.047016605734825134,0.003714697202667594,0.0059792883694171906,0.06702763587236404,0.005979289300739765,0.001
