loss,mae,mse,val_loss,val_mae,val_mse,lr
0.05985834077000618,0.18457536399364471,0.05985832214355469,0.01403205469250679,0.09157261252403259,0.014032053761184216,0.001
0.01577303558588028,0.10162925720214844,0.01577303558588028,0.012309068813920021,0.09871646016836166,0.012309068813920021,0.001
0.013584566302597523,0.09504324942827225,0.013584565371274948,0.011149290949106216,0.08948373049497604,0.011149290017783642,0.001
0.011561698280274868,0.08644508570432663,0.011561699211597443,0.009380996227264404,0.08060020953416824,0.009380996227264404,0.001
0.010839607566595078,0.08376866579055786,0.010839605703949928,0.0077613419853150845,0.06977833807468414,0.007761341519653797,0.001
0.009618621319532394,0.07867074757814407,0.00961862038820982,0.008335135877132416,0.07655967772006989,0.008335135877132416,0.001
0.009507508017122746,0.07823119312524796,0.009507507085800171,0.006880274973809719,0.06797593086957932,0.006880275439471006,0.001
0.008432125672698021,0.07283850759267807,0.008432124741375446,0.007290491834282875,0.07108443230390549,0.007290491834282875,0.001
0.007333565503358841,0.06808606535196304,0.007333564572036266,0.004362596198916435,0.053969550877809525,0.0043625966645777225,0.001
0.006694669835269451,0.064662404358387,0.006694668438285589,0.00720559386536479,0.07219327986240387,0.007205594331026077,0.001
0.006161277648061514,0.06219784542918205,0.006161277182400227,0.006008797325193882,0.06579698622226715,0.006008796859532595,0.001
0.005497517064213753,0.05865975469350815,0.005497517064213753,0.0031185548286885023,0.04652777314186096,0.0031185548286885023,0.001
0.005107934586703777,0.056270819157361984,0.005107934586703777,0.00256173824891448,0.04173813387751579,0.002561738481745124,0.001
0.004854995757341385,0.05486030504107475,0.004854996223002672,0.004853717517107725,0.05830138176679611,0.0048537179827690125,0.001
0.0049470155499875546,0.055513087660074234,0.004947016015648842,0.0035857197362929583,0.04872937500476837,0.003585719969123602,0.001
0.0046301051042973995,0.05335695296525955,0.004630105569958687,0.0038935306947678328,0.05096432566642761,0.003893530461937189,0.001
0.004546164069324732,0.05230879783630371,0.0045461636036634445,0.002915775403380394,0.04310573637485504,0.002915775403380394,0.001
0.0044991145841777325,0.05219198018312454,0.0044991145841777325,0.006635574158281088,0.0692615956068039,0.006635573226958513,0.001
0.004290384240448475,0.05116382986307144,0.004290384240448475,0.001734651392325759,0.03352365270256996,0.001734651275910437,0.001
0.004168905783444643,0.05019046366214752,0.00416890624910593,0.0021330523304641247,0.0378500372171402,0.0021330525632947683,0.001
0.0035914224572479725,0.0465458482503891,0.00359142292290926,0.001846706261858344,0.03392583504319191,0.001846706261858344,0.001
0.0034225615672767162,0.0453975535929203,0.003422562265768647,0.004011563956737518,0.05386052653193474,0.004011564422398806,0.001
0.003734883852303028,0.04774818196892738,0.0037348836194723845,0.0014795087045058608,0.031047023832798004,0.001479508588090539,0.001
0.003198264166712761,0.04378342628479004,0.003198264166712761,0.0018597511807456613,0.034632567316293716,0.001859751297160983,0.001
0.0032942856196314096,0.044393278658390045,0.0032942858524620533,0.0030573802068829536,0.04646807536482811,0.00305737997405231,0.001
0.0037927241064608097,0.04823838546872139,0.003792723175138235,0.0022450177930295467,0.03827381506562233,0.0022450180258601904,0.001
0.0030598537996411324,0.04307951778173447,0.0030598535668104887,0.0015434946399182081,0.0319226048886776,0.0015434946399182081,0.001
0.003160330466926098,0.04394236207008362,0.003160330234095454,0.0025550343561917543,0.0409226268529892,0.0025550343561917543,0.001
0.003297861199826002,0.04488613083958626,0.0032978616654872894,0.0013552552554756403,0.02960277907550335,0.0013552551390603185,0.001
0.003138689324259758,0.04358046129345894,0.003138689324259758,0.001633845386095345,0.032927412539720535,0.001633845386095345,0.001
0.0028667000588029623,0.041097916662693024,0.0028667007572948933,0.0015104470076039433,0.031068142503499985,0.0015104470076039433,0.001
