loss,mae,mse,val_loss,val_mae,val_mse,lr
0.06091510131955147,0.18181714415550232,0.06091510131955147,0.012898723594844341,0.0922670066356659,0.012898723594844341,0.001
0.015411349944770336,0.10132596641778946,0.015411348082125187,0.010647924616932869,0.08399656414985657,0.010647924616932869,0.001
0.013537938706576824,0.09432756900787354,0.013537940569221973,0.01044685859233141,0.07913492619991302,0.01044685859233141,0.001
0.011803274042904377,0.08781065046787262,0.011803272180259228,0.008929663337767124,0.07290469855070114,0.008929663337767124,0.001
0.010355998761951923,0.08159669488668442,0.010355999693274498,0.010801040567457676,0.0896516740322113,0.010801040567457676,0.001
0.009959696792066097,0.08027942478656769,0.009959699586033821,0.00718841515481472,0.06745462119579315,0.0071884156204760075,0.001
0.00880258809775114,0.07476874440908432,0.008802589029073715,0.007702881470322609,0.07209092378616333,0.007702881004661322,0.001
0.008738640695810318,0.07479292154312134,0.008738640695810318,0.006378199905157089,0.06458935141563416,0.0063782003708183765,0.001
0.00729468883946538,0.06783933192491531,0.007294690236449242,0.007698429748415947,0.0734780952334404,0.007698430679738522,0.001
0.007579683791846037,0.06996291875839233,0.007579683791846037,0.005269366316497326,0.060118142515420914,0.005269366782158613,0.001
0.006285602692514658,0.06255018711090088,0.006285604555159807,0.005033944733440876,0.058003056794404984,0.005033944733440876,0.001
0.005350170191377401,0.05807711184024811,0.005350172054022551,0.005965657532215118,0.06356602907180786,0.005965657066553831,0.001
0.006184764206409454,0.06182776391506195,0.00618476327508688,0.003041719552129507,0.04552498459815979,0.003041719552129507,0.001
0.00446732621639967,0.05221652239561081,0.004467327147722244,0.002092433860525489,0.03713449835777283,0.0020924340933561325,0.001
0.004302996676415205,0.05134322866797447,0.004302996676415205,0.0034540253691375256,0.047511857002973557,0.003454025601968169,0.001
0.004816987086087465,0.05400341749191284,0.004816987086087465,0.002538668690249324,0.041259147226810455,0.002538668690249324,0.001
0.0042972080409526825,0.05092170834541321,0.00429720850661397,0.001795439631678164,0.03518793359398842,0.001795439631678164,0.001
0.003923351876437664,0.048640765249729156,0.003923351410776377,0.0016335579566657543,0.03257501497864723,0.0016335579566657543,0.001
0.004045351408421993,0.04934351146221161,0.004045351408421993,0.001678845495916903,0.033640168607234955,0.0016788456123322248,0.001
0.0034113447181880474,0.04540640860795975,0.0034113447181880474,0.0029938078951090574,0.04505511000752449,0.0029938078951090574,0.001
0.0037252609618008137,0.04747140035033226,0.0037252616602927446,0.0024106092751026154,0.03988310694694519,0.002410609507933259,0.001
0.00349431368522346,0.04603411257266998,0.0034943141508847475,0.003739717183634639,0.05126284435391426,0.003739717649295926,0.001
0.003729433286935091,0.04748303070664406,0.003729433286935091,0.001853249967098236,0.03420482575893402,0.001853249967098236,0.001
0.003548353211954236,0.04599346965551376,0.0035483529791235924,0.0014458871446549892,0.030644835904240608,0.001445887261070311,0.001
0.0030662529170513153,0.04278385639190674,0.0030662529170513153,0.0016786870546638966,0.03231034427881241,0.0016786870546638966,0.001
0.003680973080918193,0.04679115116596222,0.003680972848087549,0.0026318251620978117,0.04030545428395271,0.002631824929267168,0.001
0.00364275393076241,0.046875275671482086,0.0036427536979317665,0.0014939081156626344,0.030963417142629623,0.0014939081156626344,0.001
0.0031161794904619455,0.04315510392189026,0.003116179723292589,0.0015462242299690843,0.03147077560424805,0.0015462242299690843,0.001
0.003191940253600478,0.04397569224238396,0.003191940253600478,0.0014829372521489859,0.03122667968273163,0.0014829372521489859,0.001
0.0031087384559214115,0.043098483234643936,0.003108737524598837,0.0013590494636446238,0.0297133419662714,0.0013590494636446238,0.001
0.0028294117655605078,0.04100799188017845,0.002829411532729864,0.0011446961434558034,0.02784375660121441,0.0011446961434558034,0.001
0.00288602476939559,0.041622355580329895,0.00288602476939559,0.0024476158432662487,0.039258647710084915,0.0024476160760968924,0.001
0.0030964778270572424,0.04324094578623772,0.0030964771285653114,0.001491766655817628,0.030473288148641586,0.001491766655817628,0.001
0.0030610377434641123,0.04279171675443649,0.0030610375106334686,0.0018956315470859408,0.034639474004507065,0.0018956311978399754,0.001
0.0027544787153601646,0.040135081857442856,0.002754478482529521,0.0013485184172168374,0.02917661890387535,0.0013485184172168374,0.001
0.002776302397251129,0.04069165140390396,0.002776302397251129,0.0012690230505540967,0.028660571202635765,0.0012690229341387749,0.001
0.0028807756025344133,0.041440993547439575,0.0028807756025344133,0.002368998946622014,0.03897145763039589,0.002368998946622014,0.001
0.0027734290342777967,0.040494076907634735,0.0027734299656003714,0.001958896405994892,0.03557505086064339,0.001958896405994892,0.001
