loss,mae,mse,val_loss,val_mae,val_mse,lr
0.062160033732652664,0.18413132429122925,0.062160033732652664,0.0223544891923666,0.13254787027835846,0.0223544891923666,0.001
0.015435408800840378,0.10171562433242798,0.015435412526130676,0.011324457824230194,0.09391919523477554,0.011324457824230194,0.001
0.01322250161319971,0.09380605071783066,0.01322250347584486,0.010595533065497875,0.08807229995727539,0.010595533065497875,0.001
0.012034237384796143,0.08881165087223053,0.012034238316118717,0.00969979353249073,0.07404634356498718,0.00969979539513588,0.001
0.010402278043329716,0.08173339813947678,0.010402277112007141,0.012330954894423485,0.08482903987169266,0.01233095582574606,0.001
0.009833045303821564,0.07925461232662201,0.009833044372498989,0.007523654960095882,0.07256527990102768,0.007523654960095882,0.001
0.009600074030458927,0.07837139815092087,0.009600074961781502,0.008197974413633347,0.0766984224319458,0.008197975344955921,0.001
0.008047468960285187,0.07121070474386215,0.008047468028962612,0.00473997974768281,0.05684754252433777,0.004739980213344097,0.001
0.006265426520258188,0.0628756731748581,0.0062654269859194756,0.003615198889747262,0.049078479409217834,0.0036151991225779057,0.001
0.006249335594475269,0.06291836500167847,0.006249335128813982,0.004354399163275957,0.054493192583322525,0.004354399163275957,0.001
0.0058386498130857944,0.06006849557161331,0.005838649347424507,0.0035778742749243975,0.049348875880241394,0.0035778742749243975,0.001
0.005629166029393673,0.0589376725256443,0.00562916649505496,0.0034183962270617485,0.04821793735027313,0.003418395994231105,0.001
0.005170059856027365,0.05663451552391052,0.005170059856027365,0.0029472261667251587,0.04447072744369507,0.0029472261667251587,0.001
0.004383265506476164,0.05162827670574188,0.0043832650408148766,0.002025454305112362,0.03647074103355408,0.002025454305112362,0.001
0.005144761875271797,0.055972613394260406,0.005144762806594372,0.0031290347687900066,0.04527871310710907,0.0031290350016206503,0.001
0.00600054394453764,0.06086185574531555,0.006000543013215065,0.0018215535674244165,0.03478582575917244,0.0018215536838397384,0.001
0.004520311485975981,0.0527067594230175,0.004520311951637268,0.0017764144577085972,0.0338452085852623,0.0017764142248779535,0.001
0.0037976752500981092,0.04733830317854881,0.003797675482928753,0.0028058418538421392,0.04325072094798088,0.0028058418538421392,0.001
0.003754125675186515,0.04773343354463577,0.003754126373678446,0.0020882808603346348,0.037586502730846405,0.0020882810931652784,0.001
0.004207630176097155,0.05068482831120491,0.00420762924477458,0.003791320603340864,0.05101810768246651,0.003791320603340864,0.001
0.0035988010931760073,0.04645514860749245,0.0035988010931760073,0.001580032054334879,0.032203830778598785,0.001580032054334879,0.001
0.003779214806854725,0.047411683946847916,0.003779214806854725,0.0015954667469486594,0.032177213579416275,0.0015954666305333376,0.001
0.0036411809269338846,0.0468607097864151,0.003641180694103241,0.0014806140679866076,0.031058162450790405,0.0014806140679866076,0.001
0.003797717159613967,0.0478193461894989,0.0037977169267833233,0.0035380299668759108,0.048207931220531464,0.0035380299668759108,0.001
